,DEPTH,VP_FRMB,VS_FRMB,RHO_FRMB,PHIE,VSH,VP_FRMO,VS_FRMO,RHO_FRMO
20306,2564.375,3375.2898,1624.7942,2.3132,0.2035,0.5258,3375.2898,1624.7942,2.3132
20307,2564.5,3464.5496,1672.3813,2.3253,0.196,0.5255,3464.5496,1672.3813,2.3253
20308,2564.625,3518.1843,1724.469,2.3388,0.1876,0.4918,3518.1843,1724.469,2.3388
20309,2564.75,3535.4885,1767.5897,2.3486,0.1815,0.4131,3535.4885,1767.5897,2.3486
20310,2564.875,3563.9277,1802.4014,2.3537,0.1783,0.3308,3563.9277,1802.4014,2.3537
20311,2565.0,3651.7534,1843.2938,2.3596,0.1746,0.3317,3651.7534,1843.2938,2.3596
20312,2565.125,3770.7874,1893.2057,2.3722,0.1668,0.3727,3770.7874,1893.2057,2.3722
20313,2565.25,3898.5964,1926.22,2.3902,0.1556,0.338,3898.5964,1926.22,2.3902
20314,2565.375,3992.1687,1935.4344,2.4075,0.1448,0.2428,3992.1687,1935.4344,2.4075
20315,2565.5,4009.71,1925.1486,2.419,0.1376,0.1595,4009.71,1925.1486,2.419
20316,2565.625,3939.4009,1894.1312,2.4211,0.1363,0.0822,3939.4009,1894.1312,2.4211
20317,2565.75,3812.7939,1849.6755,2.4133,0.1412,0.0447,3812.7939,1849.6755,2.4133
20318,2565.875,3694.5488,1816.3986,2.3987,0.1503,0.0751,3694.5488,1816.3986,2.3987
20319,2566.0,3619.7341,1795.7332,2.3793,0.1624,0.1432,3619.7341,1795.7332,2.3793
20320,2566.125,3583.2014,1768.124,2.3551,0.1774,0.2182,3583.2014,1768.124,2.3551
20321,2566.25,3547.312,1736.1914,2.3274,0.1947,0.1893,3547.312,1736.1914,2.3274
20322,2566.375,3503.9402,1708.9877,2.3003,0.2116,0.1097,3503.9402,1708.9877,2.3003
20323,2566.5,3488.3555,1684.0808,2.281,0.2236,0.0486,3488.3555,1684.0808,2.281
20324,2566.625,3496.0034,1655.7965,2.2743,0.2277,0.0677,3496.0034,1655.7965,2.2743
20325,2566.75,3506.9363,1637.2668,2.2785,0.2251,0.1346,3506.9363,1637.2668,2.2785
20326,2566.875,3516.0527,1625.9554,2.2883,0.219,0.1693,3516.0527,1625.9554,2.2883
20327,2567.0,3531.4587,1614.1639,2.2983,0.2128,0.1528,3531.4587,1614.1639,2.2983
20328,2567.125,3537.8101,1598.7115,2.3034,0.2096,0.0685,3537.8101,1598.7115,2.3034
20329,2567.25,3522.6113,1584.8591,2.3007,0.2113,0.0114,3522.6113,1584.8591,2.3007
20330,2567.375,3488.9338,1571.2944,2.2905,0.2176,0.0309,3488.9338,1571.2944,2.2905
20331,2567.5,3445.7737,1552.0935,2.2755,0.227,0.0552,3445.7737,1552.0935,2.2755
20332,2567.625,3404.6501,1533.7671,2.2592,0.2371,0.0986,3404.6501,1533.7671,2.2592
20333,2567.75,3379.1274,1533.47,2.2449,0.246,0.1176,3379.1274,1533.47,2.2449
20334,2567.875,3375.2212,1577.2,2.2337,0.253,0.1632,3375.2212,1577.2,2.2337
20335,2568.0,3386.3728,1664.5753,2.2247,0.2586,0.2426,3386.3728,1664.5753,2.2247
20336,2568.125,3418.2083,1731.3519,2.2183,0.2626,0.2557,3418.2083,1731.3519,2.2183
20337,2568.25,3490.0862,1733.8452,2.217,0.2634,0.2301,3490.0862,1733.8452,2.217
20338,2568.375,3600.7153,1700.1027,2.2262,0.2577,0.2096,3600.7153,1700.1027,2.2262
20339,2568.5,3698.3696,1678.4554,2.2543,0.2402,0.1861,3698.3696,1678.4554,2.2543
20340,2568.625,3760.6208,1672.7433,2.3051,0.2086,0.1501,3760.6208,1672.7433,2.3051
20341,2568.75,3793.6067,1641.8666,2.3682,0.1692,0.0617,3793.6067,1641.8666,2.3682
20342,2568.875,3794.8162,1597.4132,2.4241,0.1344,0.0,3794.8162,1597.4132,2.4241
20343,2569.0,3748.7554,1581.8018,2.4511,0.1176,0.0,3748.7554,1581.8018,2.4511
20344,2569.125,3635.314,1605.2036,2.4337,0.1285,0.0102,3635.314,1605.2036,2.4337
20345,2569.25,3481.1501,1617.2358,2.3769,0.1638,0.0835,3481.1501,1617.2358,2.3769
20346,2569.375,3344.406,1583.8892,2.3068,0.2075,0.1695,3344.406,1583.8892,2.3068
20347,2569.5,3239.8169,1562.6643,2.2487,0.2437,0.1264,3239.8169,1562.6643,2.2487
20348,2569.625,3168.5681,1532.2379,2.2131,0.2659,0.1092,3168.5681,1532.2379,2.2131
20349,2569.75,3128.312,1473.9478,2.1981,0.2752,0.1678,3128.312,1473.9478,2.1981
20350,2569.875,3111.6633,1387.5402,2.1951,0.277,0.1478,3111.6633,1387.5402,2.1951
20351,2570.0,3105.8601,1329.4847,2.1951,0.2771,0.1109,3105.8601,1329.4847,2.1951
20352,2570.125,3108.4612,1335.2213,2.1945,0.2774,0.0538,3108.4612,1335.2213,2.1945
20353,2570.25,3112.5015,1341.4619,2.1935,0.278,0.0103,3112.5015,1341.4619,2.1935
20354,2570.375,3111.2119,1348.942,2.1926,0.2786,0.0,3111.2119,1348.942,2.1926
20355,2570.5,3118.4863,1380.3047,2.1921,0.2789,0.0218,3118.4863,1380.3047,2.1921
20356,2570.625,3151.3909,1456.9497,2.1916,0.2792,0.0723,3151.3909,1456.9497,2.1916
20357,2570.75,3183.3516,1531.6104,2.1902,0.2801,0.0989,3183.3516,1531.6104,2.1902
20358,2570.875,3199.9275,1537.1111,2.188,0.2815,0.0987,3199.9275,1537.1111,2.188
20359,2571.0,3200.9836,1535.2938,2.1865,0.2824,0.0955,3200.9836,1535.2938,2.1865
20360,2571.125,3191.6311,1533.4386,2.1864,0.2825,0.0935,3191.6311,1533.4386,2.1864
20361,2571.25,3176.3521,1530.2295,2.1878,0.2816,0.0905,3176.3521,1530.2295,2.1878
20362,2571.375,3161.2329,1528.566,2.19,0.2802,0.0816,3161.2329,1528.566,2.19
20363,2571.5,3146.512,1531.9242,2.1919,0.2791,0.0557,3146.512,1531.9242,2.1919
20364,2571.625,3134.1584,1534.1927,2.1929,0.2784,0.0178,3134.1584,1534.1927,2.1929
20365,2571.75,3128.2515,1538.0974,2.193,0.2784,0.0,3128.2515,1538.0974,2.193
20366,2571.875,3130.6562,1543.0906,2.1918,0.2791,0.0,3130.6562,1543.0906,2.1918
20367,2572.0,3129.606,1547.2896,2.1896,0.2805,0.0,3129.606,1547.2896,2.1896
20368,2572.125,3112.9626,1546.8176,2.1871,0.282,0.0,3112.9626,1546.8176,2.1871
20369,2572.25,3093.5598,1537.6981,2.1843,0.2838,0.0,3093.5598,1537.6981,2.1843
20370,2572.375,3087.8853,1525.5217,2.1805,0.2862,0.0,3087.8853,1525.5217,2.1805
20371,2572.5,3096.4658,1519.2745,2.1758,0.2891,0.0,3096.4658,1519.2745,2.1758
20372,2572.625,3097.4548,1515.9371,2.1718,0.2915,0.0,3097.4548,1515.9371,2.1718
20373,2572.75,3085.5688,1511.5374,2.17,0.2927,0.0,3085.5688,1511.5374,2.17
20374,2572.875,3079.022,1508.1888,2.1698,0.2928,0.0,3079.022,1508.1888,2.1698
20375,2573.0,3075.7427,1508.3503,2.1707,0.2922,0.0,3075.7427,1508.3503,2.1707
20376,2573.125,3071.887,1515.1473,2.1723,0.2912,0.0,3071.887,1515.1473,2.1723
20377,2573.25,3064.5415,1529.6492,2.1739,0.2903,0.0,3064.5415,1529.6492,2.1739
20378,2573.375,3056.1577,1546.1448,2.1754,0.2893,0.0,3056.1577,1546.1448,2.1754
20379,2573.5,3054.022,1555.022,2.1773,0.2882,0.0,3054.022,1555.022,2.1773
20380,2573.625,3059.3408,1556.9901,2.1801,0.2864,0.0,3059.3408,1556.9901,2.1801
20381,2573.75,3066.4856,1558.8291,2.1835,0.2843,0.0037,3066.4856,1558.8291,2.1835
20382,2573.875,3069.2324,1553.6432,2.1864,0.2825,0.014,3069.2324,1553.6432,2.1864
20383,2574.0,3069.9878,1536.7349,2.1888,0.281,0.0128,3069.9878,1536.7349,2.1888
20384,2574.125,3078.926,1513.8917,2.1913,0.2794,0.0,3078.926,1513.8917,2.1913
20385,2574.25,3094.5447,1494.4186,2.193,0.2784,0.0,3094.5447,1494.4186,2.193
20386,2574.375,3109.7725,1483.3501,2.1931,0.2783,0.0159,3109.7725,1483.3501,2.1931
20387,2574.5,3118.9883,1485.4551,2.1923,0.2788,0.0371,3118.9883,1485.4551,2.1923
20388,2574.625,3116.9153,1489.2046,2.1922,0.2789,0.0194,3116.9153,1489.2046,2.1922
20389,2574.75,3103.6421,1485.4987,2.193,0.2783,0.0,3103.6421,1485.4987,2.193
20390,2574.875,3091.207,1472.9338,2.1937,0.2779,0.0043,3091.207,1472.9338,2.1937
20391,2575.0,3083.6116,1451.6976,2.1923,0.2788,0.0208,3083.6116,1451.6976,2.1923
20392,2575.125,3069.0244,1422.5819,2.1891,0.2808,0.0219,3069.0244,1422.5819,2.1891
20393,2575.25,3045.1821,1402.2362,2.1852,0.2832,0.0,3045.1821,1402.2362,2.1852
20394,2575.375,3024.1638,1400.3561,2.1815,0.2855,0.0,3024.1638,1400.3561,2.1815
20395,2575.5,3016.2131,1413.5502,2.1785,0.2874,0.0,3016.2131,1413.5502,2.1785
20396,2575.625,3013.9397,1425.3394,2.1763,0.2888,0.0,3013.9397,1425.3394,2.1763
20397,2575.75,3013.4829,1426.8416,2.1747,0.2898,0.0,3013.4829,1426.8416,2.1747
20398,2575.875,3012.8259,1423.2294,2.1737,0.2904,0.0,3012.8259,1423.2294,2.1737
20399,2576.0,3012.0703,1411.2782,2.1739,0.2903,0.0,3012.0703,1411.2782,2.1739
20400,2576.125,3012.6604,1395.7769,2.1755,0.2893,0.0,3012.6604,1395.7769,2.1755
20401,2576.25,3012.6079,1383.3719,2.1775,0.288,0.0,3012.6079,1383.3719,2.1775
20402,2576.375,3006.1252,1372.2419,2.1776,0.288,0.0,3006.1252,1372.2419,2.1776
20403,2576.5,2991.4307,1356.791,2.1752,0.2894,0.0,2991.4307,1356.791,2.1752
20404,2576.625,2972.7217,1346.2733,2.1716,0.2917,0.0,2972.7217,1346.2733,2.1716
20405,2576.75,2959.3267,1351.0209,2.1683,0.2937,0.0,2959.3267,1351.0209,2.1683
20406,2576.875,2954.5337,1379.0718,2.1659,0.2952,0.0,2954.5337,1379.0718,2.1659
20407,2577.0,2957.4263,1434.6478,2.1644,0.2962,0.0,2957.4263,1434.6478,2.1644
20408,2577.125,2978.4885,1484.7274,2.1639,0.2965,0.0,2978.4885,1484.7274,2.1639
20409,2577.25,3010.0933,1486.4276,2.1639,0.2965,0.0,3010.0933,1486.4276,2.1639
20410,2577.375,3029.5264,1477.2317,2.1635,0.2967,0.0,3029.5264,1477.2317,2.1635
20411,2577.5,3027.7083,1476.0867,2.1617,0.2978,0.0,3027.7083,1476.0867,2.1617
20412,2577.625,3032.1194,1497.8177,2.159,0.2995,0.0,3032.1194,1497.8177,2.159
20413,2577.75,3059.2319,1533.3398,2.157,0.3008,0.0,3059.2319,1533.3398,2.157
20414,2577.875,3109.2131,1566.4379,2.1582,0.3,0.0169,3109.2131,1566.4379,2.1582
20415,2578.0,3188.8813,1629.5635,2.1658,0.2953,0.0569,3188.8813,1629.5635,2.1658
20416,2578.125,3346.1013,1714.1528,2.1837,0.2842,0.0477,3346.1013,1714.1528,2.1837
20417,2578.25,3618.8442,1771.8783,2.2158,0.2642,0.0,3618.8442,1771.8783,2.2158
20418,2578.375,3867.1975,1772.6765,2.2638,0.2343,0.0,3867.1975,1772.6765,2.2638
20419,2578.5,3955.0833,1779.7136,2.3218,0.1981,0.018,3955.0833,1779.7136,2.3218
20420,2578.625,3977.5171,1867.8064,2.3769,0.1638,0.113,3977.5171,1867.8064,2.3769
20421,2578.75,3993.6169,1994.9252,2.419,0.1376,0.2654,3993.6169,1994.9252,2.419
20422,2578.875,3994.0198,2060.0039,2.4449,0.1215,0.368,3994.0198,2060.0039,2.4449
20423,2579.0,3965.1968,2101.2053,2.4578,0.1134,0.4126,3965.1968,2101.2053,2.4578
20424,2579.125,3951.2114,2137.9539,2.466,0.1084,0.396,3951.2114,2137.9539,2.466
20425,2579.25,3972.3416,2059.7124,2.4755,0.1024,0.368,3972.3416,2059.7124,2.4755
20426,2579.375,3995.739,1964.2146,2.4847,0.0967,0.3608,3995.739,1964.2146,2.4847
20427,2579.5,3975.123,1882.8417,2.4878,0.0948,0.3018,3975.123,1882.8417,2.4878
20428,2579.625,3919.4126,1764.8573,2.4809,0.0991,0.2002,3919.4126,1764.8573,2.4809
20429,2579.75,3871.4556,1658.3428,2.4647,0.1092,0.1235,3871.4556,1658.3428,2.4647
20430,2579.875,3785.7356,1568.4844,2.4428,0.1228,0.0789,3785.7356,1568.4844,2.4428
20431,2580.0,3632.7571,1451.4692,2.4137,0.1409,0.0808,3632.7571,1451.4692,2.4137
20432,2580.125,3429.4412,1398.954,2.3727,0.1665,0.1089,3429.4412,1398.954,2.3727
20433,2580.25,3260.6294,1378.4027,2.3196,0.1996,0.164,3260.6294,1378.4027,2.3196
20434,2580.375,3169.864,1363.5555,2.2618,0.2355,0.2098,3169.864,1363.5555,2.2618
20435,2580.5,3094.5876,1333.4919,2.2127,0.2661,0.1467,3094.5876,1333.4919,2.2127
20436,2580.625,3024.2251,1290.8467,2.1818,0.2854,0.0878,3024.2251,1290.8467,2.1818
20437,2580.75,2955.6687,1265.2052,2.1675,0.2942,0.153,2955.6687,1265.2052,2.1675
20438,2580.875,2913.98,1270.3467,2.165,0.2958,0.2196,2913.98,1270.3467,2.165
20439,2581.0,2926.3049,1305.8787,2.1717,0.2916,0.2257,2926.3049,1305.8787,2.1717
20440,2581.125,2984.1653,1375.2262,2.1883,0.2813,0.1423,2984.1653,1375.2262,2.1883
20441,2581.25,3074.9021,1480.7357,2.2179,0.2629,0.057,3074.9021,1480.7357,2.2179
20442,2581.375,3217.4172,1593.7328,2.2612,0.2359,0.0,3217.4172,1593.7328,2.2612
20443,2581.5,3404.2102,1678.6238,2.3145,0.2027,0.0,3404.2102,1678.6238,2.3145
20444,2581.625,3599.9441,1747.854,2.3708,0.1677,0.0,3599.9441,1747.854,2.3708
20445,2581.75,3723.5398,1786.668,2.4205,0.1367,0.0,3723.5398,1786.668,2.4205
20446,2581.875,3718.2881,1772.8738,2.454,0.1158,0.0,3718.2881,1772.8738,2.454
20447,2582.0,3637.4395,1730.8882,2.4637,0.1098,0.0,3637.4395,1730.8882,2.4637
20448,2582.125,3523.5286,1701.1895,2.4471,0.1201,0.0472,3523.5286,1701.1895,2.4471
20449,2582.25,3394.3843,1648.0259,2.4047,0.1465,0.2061,3394.3843,1648.0259,2.4047
20450,2582.375,3219.3062,1540.8389,2.3429,0.185,0.3591,3219.3062,1540.8389,2.3429
20451,2582.5,2981.6943,1383.575,2.2763,0.2265,0.4046,2981.6943,1383.575,2.2763
20452,2582.625,2777.9407,1241.5634,2.2249,0.2585,0.4603,2777.9407,1241.5634,2.2249
20453,2582.75,2683.7568,1176.5852,2.2027,0.2723,0.5031,2683.7568,1176.5852,2.2027
20454,2582.875,2684.2104,1165.5332,2.2097,0.268,0.5017,2684.2104,1165.5332,2.2097
20455,2583.0,2740.4553,1173.8241,2.2371,0.2509,0.527,2740.4553,1173.8241,2.2371
20456,2583.125,2824.0559,1207.6904,2.2761,0.2266,0.5422,2824.0559,1207.6904,2.2761
20457,2583.25,2919.1951,1243.5857,2.32,0.1993,0.5604,2919.1951,1243.5857,2.32
20458,2583.375,2986.2231,1253.7845,2.3631,0.1724,0.6021,2986.2231,1253.7845,2.3631
20459,2583.5,3045.6418,1299.8921,2.3998,0.1496,0.6558,3045.6418,1299.8921,2.3998
20460,2583.625,3112.4858,1407.6268,2.4264,0.133,0.6731,3112.4858,1407.6268,2.4264
20461,2583.75,3176.5725,1473.8589,2.4422,0.1232,0.6174,3176.5725,1473.8589,2.4422
20462,2583.875,3251.6504,1490.6989,2.4505,0.118,0.4743,3251.6504,1490.6989,2.4505
20463,2584.0,3398.8506,1471.8164,2.4572,0.1138,0.3003,3398.8506,1471.8164,2.4572
20464,2584.125,3555.8921,1428.2744,2.4676,0.1074,0.1246,3555.8921,1428.2744,2.4676
20465,2584.25,3606.1755,1421.9219,2.4793,0.1,0.0366,3606.1755,1421.9219,2.4793
20466,2584.375,3553.2036,1445.5428,2.4844,0.0969,0.1728,3553.2036,1445.5428,2.4844
20467,2584.5,3434.094,1460.8035,2.4775,0.1012,0.3895,3434.094,1460.8035,2.4775
20468,2584.625,3310.5515,1451.5364,2.4623,0.1107,0.6149,3310.5515,1451.5364,2.4623
20469,2584.75,3271.1011,1439.4489,2.4506,0.1179,0.7726,3271.1011,1439.4489,2.4506
20470,2584.875,3252.0586,1447.3604,2.4514,0.1175,0.8325,3252.0586,1447.3604,2.4514
20471,2585.0,3241.0857,1450.4163,2.4646,0.1093,0.8294,3241.0857,1450.4163,2.4646
20472,2585.125,3224.3689,1431.8248,2.4843,0.097,0.7982,3224.3689,1431.8248,2.4843
20473,2585.25,3203.9712,1411.922,2.5015,0.0862,0.7758,3203.9712,1411.922,2.5015
20474,2585.375,3197.8096,1395.9391,2.5062,0.0833,0.7572,3197.8096,1395.9391,2.5062
20475,2585.5,3186.5249,1376.8295,2.4957,0.0899,0.7562,3186.5249,1376.8295,2.4957
20476,2585.625,3154.386,1346.5856,2.4803,0.0995,0.7661,3154.386,1346.5856,2.4803
20477,2585.75,3105.1982,1326.8053,2.469,0.1065,0.8482,3105.1982,1326.8053,2.469
20478,2585.875,3077.8215,1379.7939,2.4629,0.1103,0.8893,3077.8215,1379.7939,2.4629
20479,2586.0,3098.1277,1444.0771,2.4594,0.1125,0.8217,3098.1277,1444.0771,2.4594
20480,2586.125,3121.491,1455.3218,2.4571,0.1139,0.8028,3121.491,1455.3218,2.4571
20481,2586.25,3127.6855,1438.3821,2.4582,0.1132,0.8805,3127.6855,1438.3821,2.4582
20482,2586.375,3129.166,1403.0889,2.4641,0.1096,0.964,3129.166,1403.0889,2.4641
20483,2586.5,3140.4111,1404.974,2.4728,0.1041,0.9699,3140.4111,1404.974,2.4728
20484,2586.625,3166.1443,1478.078,2.4811,0.0989,0.9087,3166.1443,1478.078,2.4811
20485,2586.75,3189.0959,1561.5945,2.4862,0.0958,0.7815,3189.0959,1561.5945,2.4862
20486,2586.875,3194.2998,1567.901,2.4865,0.0956,0.6879,3194.2998,1567.901,2.4865
20487,2587.0,3187.873,1541.9791,2.4832,0.0977,0.6961,3187.873,1541.9791,2.4832
20488,2587.125,3162.4517,1506.697,2.4797,0.0998,0.7749,3162.4517,1506.697,2.4797
20489,2587.25,3114.6089,1459.2704,2.479,0.1002,0.8064,3114.6089,1459.2704,2.479
20490,2587.375,3068.5579,1417.5853,2.4811,0.0989,0.824,3068.5579,1417.5853,2.4811
20491,2587.5,3072.9192,1395.923,2.4826,0.098,0.8367,3072.9192,1395.923,2.4826
20492,2587.625,3103.8677,1402.8239,2.4804,0.0994,0.8938,3103.8677,1402.8239,2.4804
20493,2587.75,3082.5674,1431.1122,2.4761,0.102,0.9708,3082.5674,1431.1122,2.4761
20494,2587.875,3032.6162,1458.7865,2.4728,0.1041,0.9451,3032.6162,1458.7865,2.4728
20495,2588.0,3011.1797,1482.704,2.472,0.1046,0.898,3011.1797,1482.704,2.472
20496,2588.125,3022.1199,1465.1583,2.4726,0.1043,0.8514,3022.1199,1465.1583,2.4726
20497,2588.25,3037.0876,1436.9919,2.4708,0.1054,0.8244,3037.0876,1436.9919,2.4708
20498,2588.375,3072.7539,1461.5045,2.4626,0.1105,0.8434,3072.7539,1461.5045,2.4626
20499,2588.5,3134.4653,1490.5953,2.4486,0.1192,0.7955,3134.4653,1490.5953,2.4486
20500,2588.625,3217.2654,1534.9729,2.4351,0.1276,0.5637,3217.2654,1534.9729,2.4351
20501,2588.75,3322.9255,1612.7466,2.4291,0.1313,0.3644,3322.9255,1612.7466,2.4291
20502,2588.875,3443.9294,1715.3798,2.432,0.1295,0.2778,3443.9294,1715.3798,2.432
20503,2589.0,3518.6831,1778.1823,2.432,0.1296,0.1714,3518.6831,1778.1823,2.432
20504,2589.125,3510.1604,1770.5848,2.4128,0.1415,0.0428,3510.1604,1770.5848,2.4128
20505,2589.25,3430.292,1744.6257,2.3712,0.1674,0.0127,3430.292,1744.6257,2.3712
20506,2589.375,3346.2388,1688.7231,2.3179,0.2006,0.0381,3346.2388,1688.7231,2.3179
20507,2589.5,3311.0483,1629.958,2.2694,0.2308,0.0821,3311.0483,1629.958,2.2694
20508,2589.625,3321.6807,1613.4012,2.2428,0.2473,0.0954,3321.6807,1613.4012,2.2428
20509,2589.75,3357.7295,1637.9326,2.246,0.2453,0.0831,3357.7295,1637.9326,2.246
20510,2589.875,3353.6714,1624.8837,2.2692,0.2309,0.1013,3353.6714,1624.8837,2.2692
20511,2590.0,3332.1167,1572.9843,2.2972,0.2135,0.1785,3332.1167,1572.9843,2.2972
20512,2590.125,3308.0691,1536.1049,2.3219,0.1981,0.3593,3308.0691,1536.1049,2.3219
20513,2590.25,3244.8523,1514.8313,2.344,0.1843,0.5854,3244.8523,1514.8313,2.344
20514,2590.375,3177.8364,1496.0388,2.3729,0.1663,0.7685,3177.8364,1496.0388,2.3729
20515,2590.5,3148.4758,1477.7634,2.4124,0.1417,0.8815,3148.4758,1477.7634,2.4124
20516,2590.625,3134.3213,1444.255,2.4513,0.1175,0.9247,3134.3213,1444.255,2.4513
20517,2590.75,3122.9329,1414.4818,2.4771,0.1015,0.9448,3122.9329,1414.4818,2.4771
20518,2590.875,3124.0742,1417.2482,2.4873,0.0951,0.9543,3124.0742,1417.2482,2.4873
20519,2591.0,3142.0662,1458.9131,2.4887,0.0942,0.9311,3142.0662,1458.9131,2.4887
20520,2591.125,3155.5598,1486.5475,2.4901,0.0934,0.878,3155.5598,1486.5475,2.4901
20521,2591.25,3159.4216,1466.6064,2.4945,0.0906,0.8539,3159.4216,1466.6064,2.4945
20522,2591.375,3176.2915,1463.6681,2.5017,0.0862,0.8842,3176.2915,1463.6681,2.5017
20523,2591.5,3224.6108,1474.3802,2.5105,0.0806,0.8969,3224.6108,1474.3802,2.5105
20524,2591.625,3314.7759,1499.658,2.5196,0.075,0.8775,3314.7759,1499.658,2.5196
20525,2591.75,3411.686,1552.9723,2.5265,0.0707,0.846,3411.686,1552.9723,2.5265
20526,2591.875,3435.0203,1604.0024,2.5284,0.0695,0.8268,3435.0203,1604.0024,2.5284
20527,2592.0,3415.0342,1599.0188,2.5244,0.072,0.8227,3415.0342,1599.0188,2.5244
20528,2592.125,3379.0911,1596.064,2.5175,0.0763,0.8183,3379.0911,1596.064,2.5175
20529,2592.25,3347.1147,1588.7023,2.5118,0.0798,0.7962,3347.1147,1588.7023,2.5118
20530,2592.375,3310.4087,1558.2289,2.5092,0.0814,0.7888,3310.4087,1558.2289,2.5092
20531,2592.5,3252.2207,1523.5604,2.509,0.0816,0.8467,3252.2207,1523.5604,2.509
20532,2592.625,3209.9668,1516.5249,2.5077,0.0824,0.9168,3209.9668,1516.5249,2.5077
20533,2592.75,3188.4468,1488.4734,2.5032,0.0852,0.9612,3188.4468,1488.4734,2.5032
20534,2592.875,3189.5652,1439.4987,2.4974,0.0888,0.9842,3189.5652,1439.4987,2.4974
20535,2593.0,3215.5354,1447.8658,2.4939,0.091,0.99,3215.5354,1447.8658,2.4939
20536,2593.125,3234.4739,1489.4581,2.4952,0.0902,0.9898,3234.4739,1489.4581,2.4952
20537,2593.25,3220.5769,1492.7432,2.5008,0.0867,0.9829,3220.5769,1492.7432,2.5008
20538,2593.375,3215.646,1500.3475,2.5074,0.0826,0.9675,3215.646,1500.3475,2.5074
20539,2593.5,3210.1833,1493.9135,2.5114,0.0801,0.9554,3210.1833,1493.9135,2.5114
20540,2593.625,3218.8853,1483.4662,2.5121,0.0796,0.9484,3218.8853,1483.4662,2.5121
20541,2593.75,3254.429,1473.1136,2.5112,0.0802,0.9481,3254.429,1473.1136,2.5112
20542,2593.875,3253.9385,1488.6229,2.51,0.0809,0.9587,3253.9385,1488.6229,2.51
20543,2594.0,3218.5276,1522.8546,2.5089,0.0817,0.9735,3218.5276,1522.8546,2.5089
20544,2594.125,3178.626,1508.9374,2.5081,0.0821,0.9801,3178.626,1508.9374,2.5081
20545,2594.25,3162.1758,1468.2332,2.5079,0.0822,0.9859,3162.1758,1468.2332,2.5079
20546,2594.375,3149.5347,1404.1566,2.5076,0.0825,0.99,3149.5347,1404.1566,2.5076
20547,2594.5,3114.8809,1370.307,2.5061,0.0834,0.99,3114.8809,1370.307,2.5061
20548,2594.625,3099.3689,1380.1429,2.5026,0.0855,0.9861,3099.3689,1380.1429,2.5026
20549,2594.75,3086.2263,1367.3506,2.4977,0.0886,0.9744,3086.2263,1367.3506,2.4977
20550,2594.875,3056.7351,1350.4884,2.4924,0.0919,0.9603,3056.7351,1350.4884,2.4924
20551,2595.0,3022.5264,1361.5416,2.4871,0.0952,0.9458,3022.5264,1361.5416,2.4871
20552,2595.125,3000.6128,1404.2423,2.4818,0.0985,0.931,3000.6128,1404.2423,2.4818
20553,2595.25,3003.6155,1449.2593,2.4767,0.1017,0.9186,3003.6155,1449.2593,2.4767
20554,2595.375,3069.2485,1484.3827,2.473,0.104,0.9125,3069.2485,1484.3827,2.473
20555,2595.5,3171.1377,1524.4888,2.4726,0.1042,0.9097,3171.1377,1524.4888,2.4726
20556,2595.625,3275.3704,1517.0245,2.4775,0.1012,0.907,3275.3704,1517.0245,2.4775
20557,2595.75,3427.1707,1526.1665,2.4889,0.0941,0.9191,3427.1707,1526.1665,2.4889
20558,2595.875,3674.1035,1731.1818,2.5074,0.0826,0.9537,3674.1035,1731.1818,2.5074
20559,2596.0,3899.4331,2108.3982,2.5303,0.0683,0.9488,3899.4331,2108.3982,2.5303
20560,2596.125,4095.7773,2196.6726,2.551,0.0554,0.7966,4095.7773,2196.6726,2.551
20561,2596.25,4230.0625,2220.6125,2.5636,0.0476,0.5422,4230.0625,2220.6125,2.5636
20562,2596.375,4323.5181,2152.0071,2.5659,0.0462,0.3778,4323.5181,2152.0071,2.5659
20563,2596.5,4241.2104,2056.9048,2.5597,0.05,0.3434,4241.2104,2056.9048,2.5597
20564,2596.625,3920.2253,1919.2458,2.5497,0.0562,0.4007,3920.2253,1919.2458,2.5497
20565,2596.75,3667.2588,1737.7852,2.5397,0.0625,0.5541,3667.2588,1737.7852,2.5397
20566,2596.875,3452.0083,1607.1434,2.5302,0.0684,0.7708,3452.0083,1607.1434,2.5302
20567,2597.0,3294.0046,1537.5453,2.5218,0.0736,0.9444,3294.0046,1537.5453,2.5218
20568,2597.125,3222.3879,1497.8394,2.517,0.0766,0.99,3222.3879,1497.8394,2.517
20569,2597.25,3204.8379,1473.6516,2.5171,0.0766,0.99,3204.8379,1473.6516,2.5171
20570,2597.375,3178.5017,1463.6699,2.5186,0.0756,0.99,3178.5017,1463.6699,2.5186
20571,2597.5,3167.792,1468.0012,2.5163,0.077,0.99,3167.792,1468.0012,2.5163
20572,2597.625,3152.761,1477.1846,2.509,0.0816,0.99,3152.761,1477.1846,2.509
20573,2597.75,3154.6235,1486.8704,2.5022,0.0858,0.99,3154.6235,1486.8704,2.5022
20574,2597.875,3208.0098,1492.9996,2.5008,0.0867,0.9498,3208.0098,1492.9996,2.5008
20575,2598.0,3347.7498,1496.9443,2.505,0.0841,0.8751,3347.7498,1496.9443,2.505
20576,2598.125,3543.0623,1528.453,2.5121,0.0797,0.7444,3543.0623,1528.453,2.5121
20577,2598.25,3662.8557,1619.7628,2.5214,0.0738,0.5043,3662.8557,1619.7628,2.5214
20578,2598.375,3726.1812,1707.7578,2.5332,0.0665,0.3568,3726.1812,1707.7578,2.5332
