% 'Vsh'	'Por'	'Vp_b'	'Vs_b'	'Rhob_b'	'Vp_o'	'Vs_o'	'Rhob_o'	'Z_TVD'  
   1.7490000e-01   2.9370000e-01   3.0416458e+03   1.4782456e+03   2.1684000e+00   2.8891548e+03   1.4971603e+03   2.1140000e+00   2.1748750e+03
   1.6840000e-01   3.0020000e-01   3.0383867e+03   1.4880231e+03   2.1581000e+00   2.8858594e+03   1.5077914e+03   2.1019000e+00   2.1750000e+03
   1.5830000e-01   3.0250000e-01   3.0392490e+03   1.4925690e+03   2.1544000e+00   2.8864612e+03   1.5128174e+03   2.0971000e+00   2.1751250e+03
   1.4370000e-01   3.0310000e-01   3.0467495e+03   1.5004807e+03   2.1534000e+00   2.8940908e+03   1.5211947e+03   2.0952000e+00   2.1752500e+03
   1.2210000e-01   3.0420000e-01   3.0565017e+03   1.5077216e+03   2.1516000e+00   2.9045093e+03   1.5290837e+03   2.0919000e+00   2.1753750e+03
   9.1100000e-02   3.0690000e-01   3.0658835e+03   1.5122900e+03   2.1472000e+00   2.9149927e+03   1.5346228e+03   2.0852000e+00   2.1755000e+03
   6.1400000e-02   3.1120000e-01   3.0707620e+03   1.5117697e+03   2.1404000e+00   2.9213936e+03   1.5351219e+03   2.0758000e+00   2.1756250e+03
   4.3200000e-02   3.1540000e-01   3.0706006e+03   1.5095164e+03   2.1336000e+00   2.9223879e+03   1.5336361e+03   2.0670000e+00   2.1757500e+03
   3.5800000e-02   3.1790000e-01   3.0700095e+03   1.5088459e+03   2.1295000e+00   2.9224934e+03   1.5333594e+03   2.0620000e+00   2.1758750e+03
   3.5600000e-02   3.1830000e-01   3.0706658e+03   1.5088434e+03   2.1289000e+00   2.9235571e+03   1.5333993e+03   2.0613000e+00   2.1760000e+03
   3.6900000e-02   3.1760000e-01   3.0722798e+03   1.5072906e+03   2.1302000e+00   2.9256631e+03   1.5317179e+03   2.0628000e+00   2.1761250e+03
   3.7700000e-02   3.1660000e-01   3.0719146e+03   1.5023311e+03   2.1318000e+00   2.9255176e+03   1.5265605e+03   2.0647000e+00   2.1762500e+03
   3.8300000e-02   3.1550000e-01   3.0674602e+03   1.4961132e+03   2.1334000e+00   2.9200747e+03   1.5201279e+03   2.0666000e+00   2.1763750e+03
   3.9000000e-02   3.1450000e-01   3.0629519e+03   1.4914713e+03   2.1351000e+00   2.9143064e+03   1.5152975e+03   2.0684000e+00   2.1765000e+03
   3.9900000e-02   3.1420000e-01   3.0625620e+03   1.4893347e+03   2.1356000e+00   2.9140154e+03   1.5130732e+03   2.0692000e+00   2.1766250e+03
   4.0900000e-02   3.1500000e-01   3.0618276e+03   1.4841025e+03   2.1342000e+00   2.9144587e+03   1.5078245e+03   2.0676000e+00   2.1767500e+03
   4.2600000e-02   3.1670000e-01   3.0568372e+03   1.4662904e+03   2.1315000e+00   2.9117224e+03   1.4898568e+03   2.0646000e+00   2.1768750e+03
   4.5900000e-02   3.1820000e-01   3.0476853e+03   1.4400007e+03   2.1292000e+00   2.9047222e+03   1.4632161e+03   2.0622000e+00   2.1770000e+03
   5.0800000e-02   3.1850000e-01   3.0431001e+03   1.4236421e+03   2.1286000e+00   2.9017402e+03   1.4465334e+03   2.0618000e+00   2.1771250e+03
   5.7100000e-02   3.1780000e-01   3.0442002e+03   1.4175056e+03   2.1298000e+00   2.9042561e+03   1.4401044e+03   2.0635000e+00   2.1772500e+03
   6.7400000e-02   3.1660000e-01   3.0380613e+03   1.3994607e+03   2.1317000e+00   2.8990903e+03   1.4214668e+03   2.0662000e+00   2.1773750e+03
   8.0700000e-02   3.1590000e-01   3.0327019e+03   1.3798979e+03   2.1328000e+00   2.8956091e+03   1.4012771e+03   2.0683000e+00   2.1775000e+03
   8.9900000e-02   3.1620000e-01   3.0339409e+03   1.3927955e+03   2.1324000e+00   2.8962175e+03   1.4142251e+03   2.0683000e+00   2.1776250e+03
   9.7600000e-02   3.1740000e-01   3.0393665e+03   1.4281847e+03   2.1304000e+00   2.8992632e+03   1.4501218e+03   2.0665000e+00   2.1777500e+03
   1.0830000e-01   3.1860000e-01   3.0430806e+03   1.4384771e+03   2.1284000e+00   2.9040940e+03   1.4604789e+03   2.0648000e+00   2.1778750e+03
   1.2460000e-01   3.1910000e-01   3.0404658e+03   1.4053501e+03   2.1276000e+00   2.9071899e+03   1.4265771e+03   2.0648000e+00   2.1780000e+03
   1.4510000e-01   3.1900000e-01   3.0340823e+03   1.3922697e+03   2.1278000e+00   2.9023286e+03   1.4128971e+03   2.0661000e+00   2.1781250e+03
   1.6770000e-01   3.1880000e-01   3.0258933e+03   1.4112509e+03   2.1283000e+00   2.8905195e+03   1.4316956e+03   2.0679000e+00   2.1782500e+03
   1.8830000e-01   3.1830000e-01   3.0142529e+03   1.4081372e+03   2.1289000e+00   2.8772434e+03   1.4281018e+03   2.0698000e+00   2.1783750e+03
   2.0380000e-01   3.1790000e-01   3.0012456e+03   1.3851609e+03   2.1297000e+00   2.8646672e+03   1.4044636e+03   2.0716000e+00   2.1785000e+03
   2.0460000e-01   3.1760000e-01   2.9915735e+03   1.3825608e+03   2.1302000e+00   2.8522627e+03   1.4017847e+03   2.0722000e+00   2.1786250e+03
   1.9040000e-01   3.1750000e-01   2.9907065e+03   1.4042654e+03   2.1302000e+00   2.8465500e+03   1.4240623e+03   2.0714000e+00   2.1787500e+03
   1.8080000e-01   3.1710000e-01   2.9929424e+03   1.3952974e+03   2.1309000e+00   2.8497981e+03   1.4151160e+03   2.0716000e+00   2.1788750e+03
   1.7200000e-01   3.1510000e-01   2.9996152e+03   1.3761285e+03   2.1340000e+00   2.8597744e+03   1.3956642e+03   2.0747000e+00   2.1790000e+03
   1.7820000e-01   3.1010000e-01   3.0039141e+03   1.3699420e+03   2.1421000e+00   2.8645608e+03   1.3888328e+03   2.0843000e+00   2.1791250e+03
   2.3100000e-01   3.0070000e-01   2.9951792e+03   1.3778972e+03   2.1573000e+00   2.8525176e+03   1.3950959e+03   2.1045000e+00   2.1792500e+03
   2.9440000e-01   2.8690000e-01   2.9808960e+03   1.4061611e+03   2.1794000e+00   2.8299370e+03   1.4213424e+03   2.1331000e+00   2.1793750e+03
   3.1900000e-01   2.7210000e-01   2.9720359e+03   1.4420056e+03   2.2031000e+00   2.8084939e+03   1.4558512e+03   2.1614000e+00   2.1795000e+03
   3.2820000e-01   2.6180000e-01   2.9678269e+03   1.4493446e+03   2.2197000e+00   2.7979041e+03   1.4622262e+03   2.1808000e+00   2.1796250e+03
   2.7890000e-01   2.5980000e-01   2.9754917e+03   1.4585988e+03   2.2229000e+00   2.7975012e+03   1.4723250e+03   2.1817000e+00   2.1797500e+03
   1.8820000e-01   2.6760000e-01   2.9830344e+03   1.4715702e+03   2.2104000e+00   2.7965293e+03   1.4878223e+03   2.1624000e+00   2.1798750e+03
   1.1910000e-01   2.8300000e-01   2.9898213e+03   1.4782850e+03   2.1857000e+00   2.8058628e+03   1.4973317e+03   2.1305000e+00   2.1800000e+03
   8.8400000e-02   2.9950000e-01   3.0087280e+03   1.4754514e+03   2.1591000e+00   2.8395439e+03   1.4966001e+03   2.0985000e+00   2.1801250e+03
   8.4500000e-02   3.1140000e-01   3.0219412e+03   1.4749489e+03   2.1400000e+00   2.8641069e+03   1.4972971e+03   2.0766000e+00   2.1802500e+03
   8.5700000e-02   3.1750000e-01   3.0316521e+03   1.4735774e+03   2.1303000e+00   2.8808113e+03   1.4964679e+03   2.0656000e+00   2.1803750e+03
   8.9700000e-02   3.1980000e-01   3.0399790e+03   1.4720825e+03   2.1266000e+00   2.8937000e+03   1.4950872e+03   2.0617000e+00   2.1805000e+03
   9.9400000e-02   3.2010000e-01   3.0498340e+03   1.4823945e+03   2.1260000e+00   2.9061641e+03   1.5054015e+03   2.0615000e+00   2.1806250e+03
   1.1490000e-01   3.1910000e-01   3.0520544e+03   1.4881475e+03   2.1277000e+00   2.9089468e+03   1.5108243e+03   2.0643000e+00   2.1807500e+03
   1.2960000e-01   3.1650000e-01   3.0383184e+03   1.4745359e+03   2.1319000e+00   2.8927998e+03   1.4964600e+03   2.0698000e+00   2.1808750e+03
   1.4000000e-01   3.1340000e-01   3.0260586e+03   1.4484805e+03   2.1369000e+00   2.8799922e+03   1.4695176e+03   2.0761000e+00   2.1810000e+03
   1.5750000e-01   3.1100000e-01   3.0147339e+03   1.4063804e+03   2.1407000e+00   2.8719163e+03   1.4262548e+03   2.0815000e+00   2.1811250e+03
   1.7180000e-01   3.1020000e-01   3.0081045e+03   1.3926929e+03   2.1420000e+00   2.8661248e+03   1.4120303e+03   2.0838000e+00   2.1812500e+03
   1.5960000e-01   3.1110000e-01   3.0046011e+03   1.3843411e+03   2.1405000e+00   2.8620962e+03   1.4038783e+03   2.0813000e+00   2.1813750e+03
   1.3990000e-01   3.1260000e-01   3.0012903e+03   1.3751041e+03   2.1382000e+00   2.8580308e+03   1.3950046e+03   2.0776000e+00   2.1815000e+03
   1.4780000e-01   3.1150000e-01   3.0037402e+03   1.3858802e+03   2.1399000e+00   2.8598159e+03   1.4056929e+03   2.0800000e+00   2.1816250e+03
   2.0630000e-01   3.0540000e-01   3.0068882e+03   1.3947188e+03   2.1497000e+00   2.8651731e+03   1.4130126e+03   2.0944000e+00   2.1817500e+03
   2.7930000e-01   2.9390000e-01   3.0069758e+03   1.4022726e+03   2.1681000e+00   2.8664565e+03   1.4183038e+03   2.1193000e+00   2.1818750e+03
   3.0100000e-01   2.7970000e-01   3.0119136e+03   1.3936293e+03   2.1910000e+00   2.8705422e+03   1.4079686e+03   2.1466000e+00   2.1820000e+03
   2.9630000e-01   2.6890000e-01   3.0233184e+03   1.4078337e+03   2.2082000e+00   2.8780339e+03   1.4215194e+03   2.1659000e+00   2.1821250e+03
   2.8950000e-01   2.6840000e-01   3.0229529e+03   1.4301729e+03   2.2090000e+00   2.8727756e+03   1.4441626e+03   2.1664000e+00   2.1822500e+03
   2.8980000e-01   2.7730000e-01   3.0196250e+03   1.4020380e+03   2.1949000e+00   2.8769893e+03   1.4164725e+03   2.1504000e+00   2.1823750e+03
   2.7470000e-01   2.8870000e-01   3.0225774e+03   1.4203446e+03   2.1766000e+00   2.8813953e+03   1.4362163e+03   2.1287000e+00   2.1825000e+03
   2.2910000e-01   2.9740000e-01   3.0269836e+03   1.4813621e+03   2.1625000e+00   2.8765518e+03   1.4996089e+03   2.1102000e+00   2.1826250e+03
   2.1340000e-01   3.0190000e-01   3.0283491e+03   1.5331726e+03   2.1554000e+00   2.8700491e+03   1.5528022e+03   2.1012000e+00   2.1827500e+03
   2.4470000e-01   3.0180000e-01   3.0300461e+03   1.5289086e+03   2.1555000e+00   2.8763679e+03   1.5478309e+03   2.1032000e+00   2.1828750e+03
   2.8550000e-01   2.9750000e-01   3.0278254e+03   1.5121188e+03   2.1624000e+00   2.8787278e+03   1.5296097e+03   2.1133000e+00   2.1830000e+03
   3.0480000e-01   2.9140000e-01   3.0220562e+03   1.5269171e+03   2.1721000e+00   2.8679941e+03   1.5436311e+03   2.1253000e+00   2.1831250e+03
   2.9420000e-01   2.8770000e-01   3.0090652e+03   1.5142443e+03   2.1781000e+00   2.8497141e+03   1.5306934e+03   2.1315000e+00   2.1832500e+03
   2.6760000e-01   2.8920000e-01   3.0024683e+03   1.4715582e+03   2.1757000e+00   2.8457197e+03   1.4881948e+03   2.1273000e+00   2.1833750e+03
   2.4770000e-01   2.9540000e-01   3.0140034e+03   1.4409496e+03   2.1657000e+00   2.8669124e+03   1.4581675e+03   2.1148000e+00   2.1835000e+03
   2.1820000e-01   3.0180000e-01   3.0294438e+03   1.4438303e+03   2.1554000e+00   2.8868933e+03   1.4622217e+03   2.1016000e+00   2.1836250e+03
   1.8340000e-01   3.0470000e-01   3.0386042e+03   1.4823690e+03   2.1509000e+00   2.8908235e+03   1.5022085e+03   2.0944000e+00   2.1837500e+03
   1.8500000e-01   3.0460000e-01   3.0414810e+03   1.5513872e+03   2.1509000e+00   2.8829734e+03   1.5721144e+03   2.0946000e+00   2.1838750e+03
   1.9700000e-01   3.0360000e-01   3.0320764e+03   1.5520072e+03   2.1526000e+00   2.8708577e+03   1.5723903e+03   2.0972000e+00   2.1840000e+03
   2.0310000e-01   3.0260000e-01   2.9809575e+03   1.4765045e+03   2.1543000e+00   2.8153794e+03   1.4956814e+03   2.0994000e+00   2.1841250e+03
   1.8650000e-01   3.0210000e-01   2.9029810e+03   1.3797184e+03   2.1550000e+00   2.7241340e+03   1.3979065e+03   2.0993000e+00   2.1842500e+03
   1.6490000e-01   3.0320000e-01   2.8723521e+03   1.3096334e+03   2.1533000e+00   2.6921941e+03   1.3273669e+03   2.0961000e+00   2.1843750e+03
   1.4980000e-01   3.0700000e-01   2.8503542e+03   1.2610828e+03   2.1472000e+00   2.6704512e+03   1.2787191e+03   2.0884000e+00   2.1845000e+03
   1.8840000e-01   3.1330000e-01   2.7994011e+03   1.2251517e+03   2.1371000e+00   2.6144712e+03   1.2421400e+03   2.0790000e+00   2.1846250e+03
   2.7300000e-01   3.1530000e-01   2.7167600e+03   1.2292040e+03   2.1337000e+00   2.5122463e+03   1.2450009e+03   2.0799000e+00   2.1847500e+03
   3.2090000e-01   3.0920000e-01   2.6741094e+03   1.2759955e+03   2.1436000e+00   2.4485813e+03   1.2910809e+03   2.0938000e+00   2.1848750e+03
   2.8330000e-01   3.0280000e-01   2.7562317e+03   1.3642852e+03   2.1539000e+00   2.5374551e+03   1.3805631e+03   2.1034000e+00   2.1850000e+03
   1.5060000e-01   2.9590000e-01   2.9627544e+03   1.5396571e+03   2.1650000e+00   2.7685176e+03   1.5600934e+03   2.1086000e+00   2.1851250e+03
   2.6200000e-02   2.8900000e-01   3.1766135e+03   1.6848263e+03   2.1760000e+00   3.0164939e+03   1.7092573e+03   2.1143000e+00   2.1852500e+03
   6.2400000e-02   2.8310000e-01   3.1700813e+03   1.6298745e+03   2.1854000e+00   3.0179910e+03   1.6521248e+03   2.1270000e+00   2.1853750e+03
   2.4570000e-01   2.7830000e-01   2.9618276e+03   1.4192559e+03   2.1932000e+00   2.7913992e+03   1.4347897e+03   2.1459000e+00   2.1855000e+03
   4.5610000e-01   2.7780000e-01   2.6447314e+03   1.2290927e+03   2.1939000e+00   2.6447314e+03   1.2290927e+03   2.1939000e+00   2.1856250e+03
   5.4960000e-01   2.7160000e-01   2.5789768e+03   1.1806696e+03   2.2039000e+00   2.5789768e+03   1.1806696e+03   2.2039000e+00   2.1857500e+03
   4.7890000e-01   2.7030000e-01   2.6754131e+03   1.2595610e+03   2.2061000e+00   2.6754131e+03   1.2595610e+03   2.2061000e+00   2.1858750e+03
   3.5930000e-01   2.7650000e-01   2.7063152e+03   1.2837240e+03   2.1961000e+00   2.7063152e+03   1.2837240e+03   2.1961000e+00   2.1860000e+03
   2.2600000e-01   2.7700000e-01   2.8538130e+03   1.2594725e+03   2.1953000e+00   2.6674817e+03   1.2734840e+03   2.1473000e+00   2.1861250e+03
   1.7770000e-01   2.9250000e-01   2.8873108e+03   1.2757877e+03   2.1705000e+00   2.7134233e+03   1.2919951e+03   2.1163000e+00   2.1862500e+03
   1.7230000e-01   3.0720000e-01   2.8975334e+03   1.2855402e+03   2.1469000e+00   2.7332102e+03   1.3031493e+03   2.0892000e+00   2.1863750e+03
   1.9870000e-01   2.9720000e-01   2.9157959e+03   1.3096080e+03   2.1628000e+00   2.7517498e+03   1.3262683e+03   2.1088000e+00   2.1865000e+03
   2.5070000e-01   2.8870000e-01   2.9205483e+03   1.3273795e+03   2.1765000e+00   2.7570505e+03   1.3426528e+03   2.1273000e+00   2.1866250e+03
   3.2080000e-01   2.8400000e-01   2.9085164e+03   1.3161357e+03   2.1841000e+00   2.7495454e+03   1.3296954e+03   2.1398000e+00   2.1867500e+03
   3.4790000e-01   2.8380000e-01   2.8960735e+03   1.2785856e+03   2.1843000e+00   2.7423098e+03   1.2912925e+03   2.1416000e+00   2.1868750e+03
   3.0680000e-01   2.8660000e-01   2.8904495e+03   1.2532633e+03   2.1799000e+00   2.7342166e+03   1.2666021e+03   2.1342000e+00   2.1870000e+03
   3.0530000e-01   2.8830000e-01   2.7978875e+03   1.2537825e+03   2.1771000e+00   2.6097485e+03   1.2672820e+03   2.1310000e+00   2.1871250e+03
   3.4960000e-01   2.8480000e-01   2.7682458e+03   1.2499362e+03   2.1828000e+00   2.5751016e+03   1.2624056e+03   2.1399000e+00   2.1872500e+03
   3.5080000e-01   2.7750000e-01   2.7390378e+03   1.2289819e+03   2.1945000e+00   2.5348003e+03   1.2406935e+03   2.1533000e+00   2.1873750e+03
   2.7940000e-01   2.7160000e-01   2.7138516e+03   1.1820671e+03   2.2040000e+00   2.4907544e+03   1.1940206e+03   2.1601000e+00   2.1875000e+03
   2.1530000e-01   2.7140000e-01   2.6957832e+03   1.1728623e+03   2.2043000e+00   2.4544846e+03   1.1856868e+03   2.1569000e+00   2.1876250e+03
   1.9220000e-01   2.7560000e-01   2.6993911e+03   1.1886344e+03   2.1975000e+00   2.4558545e+03   1.2022891e+03   2.1479000e+00   2.1877500e+03
   1.9270000e-01   2.7780000e-01   2.7103142e+03   1.2098301e+03   2.1941000e+00   2.4694041e+03   1.2238773e+03   2.1440000e+00   2.1878750e+03
   1.8960000e-01   2.7570000e-01   2.7099695e+03   1.2501075e+03   2.1974000e+00   2.4587981e+03   1.2645167e+03   2.1476000e+00   2.1880000e+03
   1.9310000e-01   2.7440000e-01   2.7644941e+03   1.2726442e+03   2.1995000e+00   2.5326863e+03   1.2871565e+03   2.1502000e+00   2.1881250e+03
   2.1410000e-01   2.7790000e-01   2.8456963e+03   1.3098289e+03   2.1938000e+00   2.6462791e+03   1.3246838e+03   2.1449000e+00   2.1882500e+03
   2.3900000e-01   2.8590000e-01   2.8688035e+03   1.3342499e+03   2.1810000e+00   2.6824421e+03   1.3495909e+03   2.1317000e+00   2.1883750e+03
   2.5030000e-01   2.9370000e-01   2.8683298e+03   1.3084266e+03   2.1684000e+00   2.6920127e+03   1.3238982e+03   2.1180000e+00   2.1885000e+03
   2.3460000e-01   2.9680000e-01   2.8638164e+03   1.2681611e+03   2.1635000e+00   2.6919712e+03   1.2836620e+03   2.1115000e+00   2.1886250e+03
   2.2010000e-01   2.9550000e-01   2.8401799e+03   1.2525652e+03   2.1656000e+00   2.6597483e+03   1.2680112e+03   2.1132000e+00   2.1887500e+03
   2.5210000e-01   2.9290000e-01   2.8052676e+03   1.2220072e+03   2.1697000e+00   2.6197170e+03   1.2363696e+03   2.1196000e+00   2.1888750e+03
   2.8500000e-01   2.9150000e-01   2.7803042e+03   1.2014785e+03   2.1720000e+00   2.5926541e+03   1.2149735e+03   2.1240000e+00   2.1890000e+03
   2.9870000e-01   2.9090000e-01   2.7732366e+03   1.1906747e+03   2.1730000e+00   2.5863906e+03   1.2037904e+03   2.1259000e+00   2.1891250e+03
   3.2470000e-01   2.8960000e-01   2.7651721e+03   1.1971320e+03   2.1751000e+00   2.5776624e+03   1.2098159e+03   2.1297000e+00   2.1892500e+03
   3.3260000e-01   2.8710000e-01   2.7700425e+03   1.2210797e+03   2.1790000e+00   2.5805471e+03   1.2337115e+03   2.1346000e+00   2.1893750e+03
   2.8810000e-01   2.8540000e-01   2.8283152e+03   1.2376160e+03   2.1818000e+00   2.6497119e+03   1.2510143e+03   2.1353000e+00   2.1895000e+03
   2.4410000e-01   2.8700000e-01   2.9132390e+03   1.2696072e+03   2.1793000e+00   2.7544800e+03   1.2842040e+03   2.1300000e+00   2.1896250e+03
   2.1280000e-01   2.9270000e-01   2.9684324e+03   1.2896235e+03   2.1700000e+00   2.8244214e+03   1.3054376e+03   2.1178000e+00   2.1897500e+03
   1.7610000e-01   3.0010000e-01   2.9836685e+03   1.2889740e+03   2.1582000e+00   2.8445254e+03   1.3059977e+03   2.1023000e+00   2.1898750e+03
   1.6120000e-01   3.0460000e-01   2.9655625e+03   1.2917689e+03   2.1510000e+00   2.8208821e+03   1.3094547e+03   2.0933000e+00   2.1900000e+03
   1.3660000e-01   3.0420000e-01   2.9425339e+03   1.3037053e+03   2.1516000e+00   2.7857549e+03   1.3219539e+03   2.0926000e+00   2.1901250e+03
   1.1110000e-01   2.9900000e-01   2.9291555e+03   1.3054824e+03   2.1600000e+00   2.7619062e+03   1.3237653e+03   2.1008000e+00   2.1902500e+03
   1.1780000e-01   2.9000000e-01   2.9312112e+03   1.3002380e+03   2.1744000e+00   2.7610205e+03   1.3175979e+03   2.1175000e+00   2.1903750e+03
   1.3790000e-01   2.8050000e-01   2.9518423e+03   1.2889625e+03   2.1897000e+00   2.7875461e+03   1.3050714e+03   2.1360000e+00   2.1905000e+03
   1.6750000e-01   2.7450000e-01   2.9955244e+03   1.2876299e+03   2.1993000e+00   2.8467690e+03   1.3027610e+03   2.1485000e+00   2.1906250e+03
   1.8980000e-01   2.7360000e-01   3.0175320e+03   1.2647415e+03   2.2008000e+00   2.8814348e+03   1.2791652e+03   2.1514000e+00   2.1907500e+03
   1.9280000e-01   2.7440000e-01   2.9512920e+03   1.1869547e+03   2.1994000e+00   2.8049907e+03   1.2005038e+03   2.1501000e+00   2.1908750e+03
   2.2240000e-01   2.7410000e-01   2.8549683e+03   1.1394358e+03   2.2000000e+00   2.6855234e+03   1.1519833e+03   2.1523000e+00   2.1910000e+03
   2.8110000e-01   2.7380000e-01   2.7726638e+03   1.1393964e+03   2.2004000e+00   2.5814880e+03   1.1510587e+03   2.1560000e+00   2.1911250e+03
   3.1410000e-01   2.7970000e-01   2.7126831e+03   1.2320095e+03   2.1910000e+00   2.4917104e+03   1.2445165e+03   2.1472000e+00   2.1912500e+03
   3.2460000e-01   2.9610000e-01   2.7205596e+03   1.3942322e+03   2.1646000e+00   2.4837925e+03   1.4095671e+03   2.1177000e+00   2.1913750e+03
   3.5490000e-01   3.1570000e-01   2.7583484e+03   1.4599175e+03   2.1332000e+00   2.5403008e+03   1.4771355e+03   2.0838000e+00   2.1915000e+03
   4.2460000e-01   3.2560000e-01   2.7989331e+03   1.4507795e+03   2.1172000e+00   2.7989331e+03   1.4507795e+03   2.1172000e+00   2.1916250e+03
   4.8390000e-01   3.1970000e-01   2.8591448e+03   1.4245465e+03   2.1267000e+00   2.8591448e+03   1.4245465e+03   2.1267000e+00   2.1917500e+03
   4.9070000e-01   3.0210000e-01   2.9416025e+03   1.4095947e+03   2.1550000e+00   2.9416025e+03   1.4095947e+03   2.1550000e+00   2.1918750e+03
   4.6440000e-01   2.8610000e-01   2.9847183e+03   1.4103762e+03   2.1806000e+00   2.9847183e+03   1.4103762e+03   2.1806000e+00   2.1920000e+03
   4.1580000e-01   2.8220000e-01   2.9873879e+03   1.4095366e+03   2.1870000e+00   2.9873879e+03   1.4095366e+03   2.1870000e+00   2.1921250e+03
   3.4690000e-01   2.8710000e-01   2.9735806e+03   1.3890087e+03   2.1790000e+00   2.8293474e+03   1.4031349e+03   2.1354000e+00   2.1922500e+03
   2.9800000e-01   2.9250000e-01   2.9657065e+03   1.3656301e+03   2.1704000e+00   2.8188325e+03   1.3808331e+03   2.1229000e+00   2.1923750e+03
   2.7160000e-01   2.9400000e-01   2.9696770e+03   1.3636782e+03   2.1680000e+00   2.8220305e+03   1.3794564e+03   2.1187000e+00   2.1925000e+03
   2.2950000e-01   2.9230000e-01   2.9802161e+03   1.3704236e+03   2.1707000e+00   2.8294880e+03   1.3869004e+03   2.1195000e+00   2.1926250e+03
   1.7180000e-01   2.9010000e-01   2.9904065e+03   1.3715804e+03   2.1742000e+00   2.8355767e+03   1.3889323e+03   2.1202000e+00   2.1927500e+03
   1.4410000e-01   2.8940000e-01   2.9890974e+03   1.3743735e+03   2.1753000e+00   2.8300178e+03   1.3922017e+03   2.1200000e+00   2.1928750e+03
